2024-03-26 12:57:30,483 - INFO - Args parsed succesfully
2024-03-26 12:57:30,483 - INFO - Params: Namespace(emotion_transform_prob=0.0, epochs=100, exp_name='Regular_2', net_name='resnet50')
2024-03-26 12:57:31,357 - INFO - Model was initialized and sent to cuda:0
2024-03-26 12:57:34,014 - INFO - All data has been loaded
2024-03-26 12:57:34,016 - INFO - Got hyper parametrs for current model:
2024-03-26 12:57:34,016 - INFO - batch size=128
2024-03-26 12:57:34,016 - INFO - Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    initial_lr: 0.0006
    lr: 0.0006
    maximize: False
    weight_decay: 0
)
2024-03-26 12:57:34,016 - INFO - <torch.optim.lr_scheduler.CosineAnnealingLR object at 0x7f49392761c0>
2024-03-26 12:57:34,017 - INFO - DataLoaders initialized
2024-03-26 12:57:34,017 - INFO - HyperParams initiliazed, starting training...
2024-03-26 13:03:25,678 - INFO - Epoch: 10 | Loss: 0.0023 | Training accuracy: 92.372% | Validation accuracy: 63.750% | Epoch Time: 41.46 secs
2024-03-26 13:03:29,528 - INFO - 	 In epoch number 11, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.17 secs
2024-03-26 13:03:44,714 - INFO - 	 In epoch number 11, finished iteration 100 | Running loss: 0.001 | Time from start of this epoch: 15.36 secs
2024-03-26 13:03:58,166 - INFO - 	 In epoch number 11, finished iteration 200 | Running loss: 0.002 | Time from start of this epoch: 28.81 secs
2024-03-26 13:04:01,644 - INFO - Finished epoch number 11 | Loss: 0.0019942688661257948 | Epoch Time: 32.286057233810425
2024-03-26 13:04:01,785 - INFO - 	 In epoch number 12, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.14 secs
2024-03-26 13:04:16,595 - INFO - 	 In epoch number 12, finished iteration 100 | Running loss: 0.001 | Time from start of this epoch: 14.95 secs
2024-03-26 13:04:30,796 - INFO - 	 In epoch number 12, finished iteration 200 | Running loss: 0.001 | Time from start of this epoch: 29.15 secs
2024-03-26 13:04:33,878 - INFO - Finished epoch number 12 | Loss: 0.0015846165392444428 | Epoch Time: 32.23397922515869
2024-03-26 13:04:34,004 - INFO - 	 In epoch number 13, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.12 secs
2024-03-26 13:04:47,109 - INFO - 	 In epoch number 13, finished iteration 100 | Running loss: 0.001 | Time from start of this epoch: 13.23 secs
2024-03-26 13:05:00,423 - INFO - 	 In epoch number 13, finished iteration 200 | Running loss: 0.001 | Time from start of this epoch: 26.54 secs
2024-03-26 13:05:03,554 - INFO - Finished epoch number 13 | Loss: 0.0012850885084284614 | Epoch Time: 29.675010681152344
2024-03-26 13:05:03,684 - INFO - 	 In epoch number 14, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.13 secs
2024-03-26 13:05:17,160 - INFO - 	 In epoch number 14, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 13.60 secs
2024-03-26 13:05:31,606 - INFO - 	 In epoch number 14, finished iteration 200 | Running loss: 0.001 | Time from start of this epoch: 28.05 secs
2024-03-26 13:05:34,969 - INFO - Finished epoch number 14 | Loss: 0.0010178901014814574 | Epoch Time: 31.41374683380127
2024-03-26 13:05:35,107 - INFO - 	 In epoch number 15, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.14 secs
2024-03-26 13:05:49,815 - INFO - 	 In epoch number 15, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 14.85 secs
2024-03-26 13:06:05,814 - INFO - 	 In epoch number 15, finished iteration 200 | Running loss: 0.001 | Time from start of this epoch: 30.84 secs
2024-03-26 13:06:32,318 - INFO - Epoch: 15 | Loss: 0.0007 | Training accuracy: 97.788% | Validation accuracy: 65.784% | Epoch Time: 57.35 secs
2024-03-26 13:06:36,329 - INFO - 	 In epoch number 16, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.17 secs
2024-03-26 13:06:51,183 - INFO - 	 In epoch number 16, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 15.03 secs
2024-03-26 13:07:05,711 - INFO - 	 In epoch number 16, finished iteration 200 | Running loss: 0.001 | Time from start of this epoch: 29.55 secs
2024-03-26 13:07:09,080 - INFO - Finished epoch number 16 | Loss: 0.0006124446250096297 | Epoch Time: 32.92411184310913
2024-03-26 13:07:09,236 - INFO - 	 In epoch number 17, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.16 secs
2024-03-26 13:07:24,758 - INFO - 	 In epoch number 17, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 15.68 secs
2024-03-26 13:07:39,312 - INFO - 	 In epoch number 17, finished iteration 200 | Running loss: 0.000 | Time from start of this epoch: 30.23 secs
2024-03-26 13:07:43,070 - INFO - Finished epoch number 17 | Loss: 0.00048232507429714133 | Epoch Time: 33.98931574821472
2024-03-26 13:07:43,245 - INFO - 	 In epoch number 18, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.17 secs
2024-03-26 13:07:58,535 - INFO - 	 In epoch number 18, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 15.46 secs
2024-03-26 13:08:13,753 - INFO - 	 In epoch number 18, finished iteration 200 | Running loss: 0.000 | Time from start of this epoch: 30.68 secs
2024-03-26 13:08:17,500 - INFO - Finished epoch number 18 | Loss: 0.0003894639221477805 | Epoch Time: 34.42871141433716
2024-03-26 13:08:17,667 - INFO - 	 In epoch number 19, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.17 secs
